Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
1.8200E+04  1.89603E-05  0.1299  1.81201E-05  0.1318  6.01968E-06  0.2354  5.85319E-07  0.6599  2.00573E-06  0.3570  1.39827E-06  0.4042  2.22561E-07  1.0000  1.65281E-06  0.3464  2.04481E-06  0.3080  2.78674E-06  0.2655  9.61160E-07  0.3188  3.55071E-06  0.2300  4.37268E-06  0.1604  1.01450E-05  0.1017  1.29558E-05  0.0906  1.54541E-05  0.0824  9.13686E-06  0.1073
1.8300E+04  1.78653E-05  0.1300  1.74840E-05  0.1318  5.97492E-06  0.2269  8.45243E-07  0.5215  1.64345E-06  0.3956  1.30597E-06  0.4507  2.22561E-07  1.0000  1.02517E-06  0.4087  2.09026E-06  0.3014  2.76663E-06  0.2618  1.14461E-06  0.3043  2.92329E-06  0.2437  4.59974E-06  0.1601  9.91233E-06  0.1033  1.29171E-05  0.0913  1.59340E-05  0.0807  8.55667E-06  0.1099
1.8400E+04  1.74490E-05  0.1311  1.79400E-05  0.1296  6.02320E-06  0.2369  9.38321E-07  0.5093  1.25900E-06  0.4694  1.57299E-06  0.3959  2.22561E-07  1.0000  7.13467E-07  0.4929  2.24211E-06  0.2920  2.45197E-06  0.2893  1.13192E-06  0.3019  3.29851E-06  0.2380  4.08638E-06  0.1698  9.59002E-06  0.1039  1.21657E-05  0.0936  1.56575E-05  0.0807  8.28548E-06  0.1117
1.8500E+04  1.73260E-05  0.1352  1.90282E-05  0.1255  6.07993E-06  0.2308  1.32534E-06  0.4234  1.40436E-06  0.4594  1.70645E-06  0.3635  2.07002E-07  0.9951  5.45470E-07  0.5242  2.10285E-06  0.3023  1.92120E-06  0.3019  9.81993E-07  0.3276  3.09565E-06  0.2364  4.09767E-06  0.1694  9.29647E-06  0.1058  1.27143E-05  0.0914  1.57808E-05  0.0800  8.78314E-06  0.1082
1.8600E+04  1.86790E-05  0.1305  1.85720E-05  0.1304  5.56435E-06  0.2465  1.52403E-06  0.3854  9.79183E-07  0.4373  1.72797E-06  0.3318  2.73426E-07  1.0000  1.20865E-06  0.3754  2.57981E-06  0.2671  1.45290E-06  0.3626  1.24701E-06  0.2936  2.16940E-06  0.2861  4.60990E-06  0.1591  8.99943E-06  0.1067  1.19379E-05  0.0930  1.49648E-05  0.0817  8.46988E-06  0.1101
1.8700E+04  1.85206E-05  0.1325  1.62475E-05  0.1378  5.21904E-06  0.2540  1.52035E-06  0.3935  7.70584E-07  0.5046  1.56875E-06  0.3710  1.48054E-07  1.0000  1.50173E-06  0.3541  2.22320E-06  0.2912  1.85868E-06  0.3110  1.30669E-06  0.2872  2.16555E-06  0.2936  4.26973E-06  0.1655  8.33790E-06  0.1102  1.15654E-05  0.0937  1.47061E-05  0.0824  7.41864E-06  0.1186
1.8800E+04  1.77383E-05  0.1320  1.70697E-05  0.1364  3.95708E-06  0.2870  1.41650E-06  0.4160  6.02215E-07  0.5352  1.39010E-06  0.4087  0.00000E+00  0.0000  1.52962E-06  0.3664  2.15830E-06  0.2952  2.05752E-06  0.2931  1.03335E-06  0.3255  2.42622E-06  0.2761  4.03714E-06  0.1652  9.04280E-06  0.1074  1.10919E-05  0.0958  1.50668E-05  0.0819  7.47979E-06  0.1185
1.8900E+04  1.66601E-05  0.1337  1.76059E-05  0.1329  3.46669E-06  0.2901  1.09300E-06  0.4401  9.59952E-07  0.4637  1.42881E-06  0.4098  0.00000E+00  0.0000  1.07063E-06  0.4378  1.69877E-06  0.3311  1.75758E-06  0.3111  9.35025E-07  0.3346  2.47594E-06  0.2663  4.05117E-06  0.1661  9.64164E-06  0.1034  1.07128E-05  0.0973  1.42132E-05  0.0835  7.35967E-06  0.1177
1.9000E+04  1.75640E-05  0.1339  1.84147E-05  0.1323  3.70380E-06  0.2863  7.47302E-07  0.5155  1.08446E-06  0.4247  1.30762E-06  0.4137  0.00000E+00  0.0000  1.30633E-06  0.4032  2.66382E-06  0.2640  1.54583E-06  0.3425  7.59722E-07  0.3571  2.10784E-06  0.2757  3.83272E-06  0.1704  9.32031E-06  0.1050  9.66460E-06  0.1028  1.26660E-05  0.0879  7.93600E-06  0.1114
1.9100E+04  1.80177E-05  0.1328  1.91753E-05  0.1274  4.35723E-06  0.2728  8.26716E-07  0.5248  8.81411E-07  0.5018  7.81970E-07  0.4967  0.00000E+00  0.0000  1.61271E-06  0.3497  3.03005E-06  0.2395  1.68590E-06  0.3549  8.98889E-07  0.3439  2.31433E-06  0.2651  4.03620E-06  0.1694  8.47693E-06  0.1105  9.77351E-06  0.1035  1.18130E-05  0.0910  7.97336E-06  0.1110
1.9200E+04  1.78455E-05  0.1328  1.79718E-05  0.1313  5.80378E-06  0.2325  1.01423E-06  0.4838  1.14024E-06  0.4494  8.65948E-07  0.5566  0.00000E+00  0.0000  2.01500E-06  0.3098  2.59081E-06  0.2498  1.33764E-06  0.3910  8.35819E-07  0.3646  2.65658E-06  0.2499  3.80356E-06  0.1677  8.12424E-06  0.1134  1.00373E-05  0.1003  1.19527E-05  0.0908  7.92093E-06  0.1111
1.9300E+04  1.75888E-05  0.1328  1.87828E-05  0.1291  6.72804E-06  0.2348  8.48012E-07  0.4943  1.19272E-06  0.4536  1.20161E-06  0.4589  0.00000E+00  0.0000  1.65888E-06  0.3357  2.34349E-06  0.2722  1.45892E-06  0.3841  7.68263E-07  0.3812  2.80967E-06  0.2397  3.71294E-06  0.1706  7.61531E-06  0.1151  9.83299E-06  0.1018  1.16340E-05  0.0925  7.68042E-06  0.1133
1.9400E+04  1.47191E-05  0.1446  1.80453E-05  0.1343  5.28968E-06  0.2599  7.95377E-07  0.4997  9.77593E-07  0.4772  9.06241E-07  0.5318  2.12684E-07  1.0000  1.33606E-06  0.3714  1.84080E-06  0.3068  1.28533E-06  0.4105  7.62233E-07  0.3818  2.90482E-06  0.2369  4.29385E-06  0.1595  6.57696E-06  0.1235  1.02600E-05  0.0998  1.12091E-05  0.0929  8.04694E-06  0.1106
1.9500E+04  1.39078E-05  0.1509  1.66489E-05  0.1390  5.79600E-06  0.2336  9.45354E-07  0.5013  5.86992E-07  0.5781  8.15690E-07  0.5851  3.12341E-07  0.6095  1.27344E-06  0.3746  1.33333E-06  0.3679  9.29380E-07  0.4788  7.11690E-07  0.3974  2.40048E-06  0.2650  3.97900E-06  0.1642  7.33125E-06  0.1167  1.00294E-05  0.1011  1.12161E-05  0.0934  7.74371E-06  0.1121
1.9600E+04  1.24584E-05  0.1556  1.74234E-05  0.1327  6.20362E-06  0.2273  1.36420E-06  0.4144  5.62485E-07  0.5790  6.08648E-07  0.6649  4.67676E-07  0.7344  1.45525E-06  0.3474  1.77957E-06  0.3114  1.34149E-06  0.3836  9.69493E-07  0.3411  1.95501E-06  0.2823  3.50693E-06  0.1762  7.71965E-06  0.1129  9.52525E-06  0.1028  1.15872E-05  0.0918  7.01019E-06  0.1170
1.9700E+04  1.29986E-05  0.1514  1.55302E-05  0.1426  5.47301E-06  0.2376  1.91765E-06  0.3737  5.96536E-07  0.5778  5.57617E-07  0.7200  6.45658E-07  0.5991  1.52355E-06  0.3564  2.19742E-06  0.2800  1.90627E-06  0.3241  1.16340E-06  0.3081  1.88274E-06  0.2993  3.45589E-06  0.1734  8.18995E-06  0.1108  9.09953E-06  0.1041  1.12682E-05  0.0937  7.11523E-06  0.1164
1.9800E+04  1.22868E-05  0.1575  1.36354E-05  0.1484  5.73379E-06  0.2382  1.45400E-06  0.4104  7.44786E-07  0.5022  8.75905E-07  0.5267  6.65553E-07  0.5907  1.58623E-06  0.3572  1.74980E-06  0.3204  2.05438E-06  0.3145  1.30020E-06  0.3011  1.81783E-06  0.2908  2.90999E-06  0.1878  8.19661E-06  0.1089  8.19359E-06  0.1097  1.14490E-05  0.0936  6.53148E-06  0.1222
1.9900E+04  1.17995E-05  0.1539  1.33366E-05  0.1515  5.29684E-06  0.2499  1.12206E-06  0.4594  7.23434E-07  0.5035  9.97868E-07  0.4607  4.52971E-07  0.7301  1.50846E-06  0.3561  1.57593E-06  0.3361  2.25571E-06  0.3095  1.62375E-06  0.2595  1.87217E-06  0.2991  2.66902E-06  0.1922  7.54932E-06  0.1139  8.04710E-06  0.1107  1.17570E-05  0.0913  6.58961E-06  0.1219
2.0000E+04  1.13276E-05  0.1581  1.30868E-05  0.1529  4.11042E-06  0.2800  1.03076E-06  0.4673  7.74374E-07  0.4815  8.54127E-07  0.5016  4.52971E-07  0.7301  1.21436E-06  0.3781  1.18636E-06  0.3519  1.87430E-06  0.3123  1.38677E-06  0.2864  1.61355E-06  0.3242  2.76200E-06  0.1919  7.87099E-06  0.1111  7.96187E-06  0.1088  1.19511E-05  0.0909  7.09089E-06  0.1186
2.0100E+04  1.16579E-05  0.1569  1.26050E-05  0.1566  3.32628E-06  0.3149  1.12702E-06  0.4650  9.26929E-07  0.4267  8.17333E-07  0.5063  4.52971E-07  0.7301  1.48552E-06  0.3585  1.16518E-06  0.4116  1.53901E-06  0.3471  1.09942E-06  0.3179  1.48709E-06  0.3207  2.72370E-06  0.1923  7.90384E-06  0.1114  7.77675E-06  0.1110  1.17049E-05  0.0908  6.84151E-06  0.1182
2.0200E+04  1.02690E-05  0.1717  1.27735E-05  0.1520  2.49669E-06  0.3501  1.13801E-06  0.4994  6.15919E-07  0.5235  6.68972E-07  0.5775  3.34999E-07  0.7776  1.41026E-06  0.3635  1.27969E-06  0.3706  1.64161E-06  0.3253  8.98854E-07  0.3649  1.44676E-06  0.3423  2.61391E-06  0.1902  7.38845E-06  0.1154  7.13100E-06  0.1147  1.12144E-05  0.0925  6.78253E-06  0.1193
2.0300E+04  1.12864E-05  0.1646  1.42069E-05  0.1419  1.79520E-06  0.4166  1.15070E-06  0.4941  7.18684E-07  0.4747  1.05426E-06  0.4410  3.80688E-07  0.7329  1.25028E-06  0.3819  1.27248E-06  0.4194  1.54995E-06  0.3346  8.74417E-07  0.3606  1.71958E-06  0.3095  2.17269E-06  0.2086  7.06224E-06  0.1181  7.40299E-06  0.1151  1.11092E-05  0.0937  7.06764E-06  0.1168
2.0400E+04  1.08343E-05  0.1649  1.50659E-05  0.1479  2.69527E-06  0.3253  9.00435E-07  0.5591  1.29186E-06  0.4066  1.30291E-06  0.4096  4.36799E-07  0.7113  1.31059E-06  0.3617  1.65966E-06  0.3340  1.90262E-06  0.3281  6.26159E-07  0.4524  1.82605E-06  0.2989  2.61552E-06  0.1909  6.82496E-06  0.1212  7.29978E-06  0.1146  1.06243E-05  0.0957  7.45917E-06  0.1149
2.0500E+04  9.59525E-06  0.1726  1.61291E-05  0.1417  3.59349E-06  0.2879  8.66969E-07  0.5794  1.31106E-06  0.4523  1.13312E-06  0.4328  4.36799E-07  0.7113  1.00800E-06  0.4148  1.78883E-06  0.3297  1.86909E-06  0.3309  7.03793E-07  0.4200  1.63193E-06  0.3171  2.93632E-06  0.1859  7.07822E-06  0.1169  7.04397E-06  0.1159  1.03901E-05  0.0962  7.30039E-06  0.1143
2.0600E+04  8.77671E-06  0.1806  1.55052E-05  0.1401  3.10796E-06  0.3062  9.07674E-07  0.5553  7.18233E-07  0.5909  1.31027E-06  0.4121  4.36799E-07  0.7113  8.67471E-07  0.4419  1.31293E-06  0.3921  1.31513E-06  0.3698  7.62405E-07  0.3925  1.60410E-06  0.3003  3.11254E-06  0.1835  7.49388E-06  0.1170  6.81744E-06  0.1200  1.03872E-05  0.0966  6.55426E-06  0.1201
2.0700E+04  9.76697E-06  0.1769  1.62707E-05  0.1374  2.34823E-06  0.3646  9.44742E-07  0.5174  8.16400E-07  0.5192  1.39112E-06  0.4193  4.36799E-07  0.7113  6.95051E-07  0.4946  1.56923E-06  0.3585  8.15260E-07  0.4627  7.43766E-07  0.4070  1.51985E-06  0.3329  3.46776E-06  0.1728  7.26682E-06  0.1167  7.39293E-06  0.1150  1.04909E-05  0.0971  6.21969E-06  0.1251
2.0800E+04  1.01365E-05  0.1726  1.46802E-05  0.1432  2.70261E-06  0.3454  5.52335E-07  0.6982  6.88526E-07  0.5852  9.35630E-07  0.4392  4.36799E-07  0.7113  5.27719E-07  0.5514  1.54841E-06  0.3335  1.03480E-06  0.4144  8.72137E-07  0.3627  1.52204E-06  0.3176  3.21473E-06  0.1783  6.88523E-06  0.1178  7.75741E-06  0.1110  1.04527E-05  0.0957  6.06742E-06  0.1260
2.0900E+04  1.06892E-05  0.1651  1.34121E-05  0.1533  3.30218E-06  0.3114  5.33918E-07  0.7214  8.04306E-07  0.4461  9.55049E-07  0.5034  1.68813E-07  0.8541  7.82726E-07  0.4526  1.49064E-06  0.3537  1.56337E-06  0.3308  9.18390E-07  0.3611  1.98586E-06  0.2860  2.76970E-06  0.1913  7.38027E-06  0.1145  8.12755E-06  0.1100  1.01676E-05  0.0976  6.10790E-06  0.1257
2.1000E+04  1.05861E-05  0.1665  1.31026E-05  0.1548  3.71392E-06  0.3025  8.50556E-07  0.5862  1.10016E-06  0.4679  4.88398E-07  0.7458  0.00000E+00  0.0000  1.07743E-06  0.4370  1.49156E-06  0.3509  1.70003E-06  0.3162  9.20201E-07  0.3525  2.39580E-06  0.2705  2.62930E-06  0.1962  7.41532E-06  0.1139  7.72434E-06  0.1132  1.00705E-05  0.0974  5.77128E-06  0.1286
2.1100E+04  1.15748E-05  0.1594  1.23641E-05  0.1542  3.86995E-06  0.2887  8.91806E-07  0.5896  5.96969E-07  0.5272  3.46894E-07  1.0000  0.00000E+00  0.0000  1.50550E-06  0.3239  1.83280E-06  0.3258  1.34619E-06  0.3514  8.60625E-07  0.3776  2.52687E-06  0.2605  2.61374E-06  0.1958  7.46443E-06  0.1121  8.11041E-06  0.1103  1.06026E-05  0.0947  5.41069E-06  0.1319
2.1200E+04  1.20019E-05  0.1570  1.32507E-05  0.1437  3.79312E-06  0.2809  8.55711E-07  0.5876  3.93981E-07  0.7084  3.46894E-07  1.0000  1.36597E-07  1.0000  1.40321E-06  0.3482  2.27814E-06  0.2989  1.34155E-06  0.3346  1.01962E-06  0.3421  2.33442E-06  0.2764  2.21331E-06  0.2098  6.69757E-06  0.1169  8.53385E-06  0.1081  1.08081E-05  0.0931  5.19780E-06  0.1348
2.1300E+04  1.25584E-05  0.1602  1.42093E-05  0.1430  2.42698E-06  0.3549  8.15901E-07  0.6032  3.93981E-07  0.7084  3.46894E-07  1.0000  2.14957E-07  1.0000  1.13649E-06  0.3544  2.10805E-06  0.2941  1.41618E-06  0.3119  8.69928E-07  0.3674  2.29576E-06  0.2826  2.27335E-06  0.2117  6.40266E-06  0.1188  8.55546E-06  0.1075  1.03678E-05  0.0948  5.04863E-06  0.1375
2.1400E+04  1.11819E-05  0.1616  1.45250E-05  0.1410  1.53350E-06  0.4326  6.25659E-07  0.6416  6.73400E-07  0.5865  3.46894E-07  1.0000  2.14957E-07  1.0000  1.29415E-06  0.3610  1.60495E-06  0.3295  1.40889E-06  0.3350  6.55118E-07  0.4240  2.32379E-06  0.2749  2.41764E-06  0.1987  6.56891E-06  0.1187  7.86942E-06  0.1114  1.05331E-05  0.0944  5.09245E-06  0.1368
2.1500E+04  1.29632E-05  0.1562  1.35222E-05  0.1478  1.98795E-06  0.4083  4.84756E-07  0.7459  6.69778E-07  0.5872  5.16070E-07  0.7479  1.05450E-07  1.0000  1.20865E-06  0.3753  1.06091E-06  0.4018  1.50735E-06  0.3224  7.27182E-07  0.3911  2.71033E-06  0.2491  2.11007E-06  0.2160  6.78515E-06  0.1182  7.02159E-06  0.1166  1.08562E-05  0.0934  5.45151E-06  0.1340
2.1600E+04  1.29264E-05  0.1527  1.27904E-05  0.1513  1.92438E-06  0.3758  1.61016E-07  1.0000  4.65821E-07  0.7220  4.86682E-07  0.5722  0.00000E+00  0.0000  1.15491E-06  0.3741  1.59446E-06  0.2899  1.59776E-06  0.3123  8.69518E-07  0.3555  2.39489E-06  0.2442  1.77288E-06  0.2269  5.76240E-06  0.1285  6.58966E-06  0.1188  1.03961E-05  0.0949  5.33915E-06  0.1340
2.1700E+04  1.06970E-05  0.1642  1.17066E-05  0.1575  2.12387E-06  0.3715  8.21885E-08  1.0000  3.35312E-07  0.6935  7.16185E-07  0.5107  0.00000E+00  0.0000  9.90123E-07  0.4154  1.55090E-06  0.3209  1.40628E-06  0.3320  7.48204E-07  0.3806  1.96101E-06  0.2740  1.76182E-06  0.2295  5.81043E-06  0.1276  6.09979E-06  0.1267  1.00075E-05  0.0965  5.43645E-06  0.1306
2.1800E+04  1.02884E-05  0.1699  1.07110E-05  0.1656  2.54781E-06  0.3475  0.00000E+00  0.0000  5.09255E-07  0.5220  7.90701E-07  0.5008  0.00000E+00  0.0000  1.25594E-06  0.3554  1.49627E-06  0.3306  1.28055E-06  0.3323  5.85586E-07  0.4451  1.34064E-06  0.3265  2.22680E-06  0.2061  5.94388E-06  0.1301  5.94977E-06  0.1267  9.78592E-06  0.0973  5.40602E-06  0.1323
2.1900E+04  9.98360E-06  0.1664  1.04493E-05  0.1690  2.32222E-06  0.3606  0.00000E+00  0.0000  1.08584E-06  0.5376  6.84177E-07  0.4865  9.27347E-08  1.0000  1.44364E-06  0.3587  1.22815E-06  0.3710  1.43089E-06  0.3380  4.73091E-07  0.5062  1.27675E-06  0.3326  2.56020E-06  0.2022  5.74490E-06  0.1290  6.28898E-06  0.1236  1.00226E-05  0.0957  5.34355E-06  0.1337
2.2000E+04  1.00001E-05  0.1698  1.00843E-05  0.1673  2.74928E-06  0.3190  7.18637E-08  1.0000  1.08584E-06  0.5376  5.85808E-07  0.5583  1.90508E-07  1.0000  1.06501E-06  0.4081  1.13045E-06  0.3845  1.44264E-06  0.3212  4.66842E-07  0.5128  1.30396E-06  0.3494  2.68240E-06  0.1940  6.29334E-06  0.1243  6.64786E-06  0.1192  9.90767E-06  0.0974  5.21694E-06  0.1377
2.2100E+04  9.59379E-06  0.1747  1.11380E-05  0.1616  2.77242E-06  0.3224  2.10747E-07  1.0000  9.15274E-07  0.6051  6.91684E-07  0.5462  1.90508E-07  1.0000  8.21050E-07  0.4455  1.03587E-06  0.4187  1.03280E-06  0.4190  5.72419E-07  0.4562  1.25832E-06  0.3388  2.93983E-06  0.1858  6.15201E-06  0.1256  6.87808E-06  0.1179  9.43704E-06  0.0997  5.26694E-06  0.1364
2.2200E+04  9.53483E-06  0.1737  1.15404E-05  0.1663  3.94439E-06  0.2739  2.10747E-07  1.0000  9.14687E-07  0.6055  5.66161E-07  0.5817  2.52248E-08  1.0000  7.03579E-07  0.5438  9.17387E-07  0.4160  7.50659E-07  0.5078  7.40917E-07  0.3889  1.63630E-06  0.2921  2.92039E-06  0.1874  6.26128E-06  0.1223  7.27999E-06  0.1154  9.06071E-06  0.1025  4.60193E-06  0.1441
2.2300E+04  8.64087E-06  0.1827  9.44306E-06  0.1794  4.64089E-06  0.2626  3.44452E-07  0.7246  8.03623E-07  0.5287  5.26939E-07  0.5706  2.23005E-07  0.7314  7.61507E-07  0.5087  5.39300E-07  0.5430  1.01070E-06  0.3856  9.13590E-07  0.3385  1.47401E-06  0.3279  3.16736E-06  0.1785  6.16635E-06  0.1225  7.52811E-06  0.1137  8.46637E-06  0.1058  4.76923E-06  0.1416
2.2400E+04  7.62054E-06  0.1928  9.23923E-06  0.1874  4.54826E-06  0.2625  5.63045E-07  0.6180  3.46332E-07  0.6055  6.13247E-07  0.5539  3.88095E-07  0.7078  7.44249E-07  0.5164  6.94271E-07  0.5133  1.44597E-06  0.3800  9.17127E-07  0.3282  1.74168E-06  0.3081  3.12478E-06  0.1848  6.15960E-06  0.1226  7.59172E-06  0.1135  7.66529E-06  0.1086  4.92436E-06  0.1425
2.2500E+04  6.99154E-06  0.1914  8.49991E-06  0.1928  3.65882E-06  0.2875  4.21453E-07  0.7511  4.87966E-07  0.5787  3.80043E-07  0.6871  3.88095E-07  0.7078  7.35056E-07  0.4673  6.91505E-07  0.4492  1.20261E-06  0.4015  4.43370E-07  0.4184  1.98596E-06  0.2983  2.94246E-06  0.1905  6.00920E-06  0.1224  7.76592E-06  0.1117  7.37965E-06  0.1145  4.73527E-06  0.1421
2.2600E+04  7.76612E-06  0.1795  7.84368E-06  0.1968  3.31244E-06  0.3107  4.10210E-07  0.7470  5.66222E-07  0.5832  2.43149E-07  0.7775  2.44755E-07  0.8459  5.48834E-07  0.5726  7.17757E-07  0.5140  1.21240E-06  0.3927  3.98871E-07  0.4619  2.24249E-06  0.2624  2.75837E-06  0.1948  5.21202E-06  0.1299  7.63412E-06  0.1122  7.30981E-06  0.1141  4.34454E-06  0.1505
2.2700E+04  8.51211E-06  0.1828  8.59410E-06  0.1781  2.45201E-06  0.3394  1.09160E-07  0.7356  6.68396E-07  0.5172  2.56286E-07  0.7570  2.02714E-07  1.0000  5.39320E-07  0.5824  8.49571E-07  0.4619  9.71468E-07  0.4006  5.80272E-07  0.4002  2.66155E-06  0.2519  2.60368E-06  0.2044  4.80374E-06  0.1396  7.48196E-06  0.1149  6.75827E-06  0.1172  4.33002E-06  0.1451
2.2800E+04  8.31886E-06  0.1895  8.73375E-06  0.1838  2.11488E-06  0.3214  1.82318E-07  1.0000  7.13238E-07  0.5068  5.81493E-07  0.5078  1.22071E-07  0.7332  1.08039E-06  0.4179  7.24456E-07  0.5043  1.02945E-06  0.4069  7.24455E-07  0.3905  1.99757E-06  0.2850  2.38365E-06  0.2064  4.39205E-06  0.1483  7.21434E-06  0.1162  7.11598E-06  0.1158  4.36250E-06  0.1446
2.2900E+04  9.04462E-06  0.1765  8.89646E-06  0.1820  2.62910E-06  0.3240  1.82318E-07  1.0000  6.60232E-07  0.5200  5.80792E-07  0.5357  1.90176E-07  1.0000  9.32232E-07  0.4546  7.84842E-07  0.4733  1.21149E-06  0.4017  7.81310E-07  0.3650  1.64239E-06  0.3133  2.14276E-06  0.2235  4.22209E-06  0.1476  6.58824E-06  0.1194  7.50778E-06  0.1112  4.42961E-06  0.1458
2.3000E+04  9.86602E-06  0.1702  8.44931E-06  0.1837  2.56210E-06  0.3300  1.82318E-07  1.0000  9.46090E-07  0.4190  9.20248E-07  0.4616  1.90176E-07  1.0000  1.04782E-06  0.4617  7.60986E-07  0.4968  1.16847E-06  0.3719  9.31303E-07  0.3378  1.77950E-06  0.3013  1.61315E-06  0.2492  4.62394E-06  0.1427  6.14394E-06  0.1241  6.93029E-06  0.1144  4.64800E-06  0.1427
2.3100E+04  1.03204E-05  0.1738  8.49118E-06  0.1852  3.71929E-06  0.2915  1.82318E-07  1.0000  1.16137E-06  0.3911  8.08847E-07  0.4460  1.90176E-07  1.0000  9.47284E-07  0.4688  1.04627E-06  0.4095  1.51825E-06  0.3470  7.94330E-07  0.3794  2.13820E-06  0.2861  1.45258E-06  0.2545  4.81496E-06  0.1382  5.46856E-06  0.1323  7.11079E-06  0.1127  5.14139E-06  0.1376
2.3200E+04  1.01134E-05  0.1775  9.06185E-06  0.1807  3.69410E-06  0.2863  5.37850E-08  1.0000  1.22644E-06  0.4083  7.22418E-07  0.4648  4.90297E-07  0.7247  1.20878E-06  0.4005  9.93898E-07  0.3881  1.22735E-06  0.3731  7.37977E-07  0.3757  1.65430E-06  0.3185  1.91366E-06  0.2235  4.69589E-06  0.1394  4.61972E-06  0.1420  7.12963E-06  0.1158  5.03968E-06  0.1404
2.3300E+04  9.67691E-06  0.1751  1.01138E-05  0.1675  2.15234E-06  0.3786  0.00000E+00  0.0000  1.38758E-06  0.3589  5.09844E-07  0.5875  4.82818E-07  0.7330  1.71723E-06  0.3475  8.32244E-07  0.4337  1.44126E-06  0.3343  7.02724E-07  0.4196  1.62152E-06  0.3291  1.71810E-06  0.2427  4.54437E-06  0.1460  4.45524E-06  0.1455  7.02380E-06  0.1180  5.18195E-06  0.1375
2.3400E+04  1.03438E-05  0.1712  8.76654E-06  0.1811  1.41145E-06  0.4508  0.00000E+00  0.0000  1.22785E-06  0.3891  4.65313E-07  0.5801  3.07310E-07  1.0000  1.88262E-06  0.3255  8.82625E-07  0.4219  1.72373E-06  0.3072  7.33063E-07  0.3984  1.72324E-06  0.3165  1.66107E-06  0.2510  3.98736E-06  0.1542  4.82198E-06  0.1404  6.50493E-06  0.1196  5.24463E-06  0.1364
2.3500E+04  9.34773E-06  0.1812  8.93777E-06  0.1847  2.04618E-06  0.3734  0.00000E+00  0.0000  1.10416E-06  0.4121  2.98269E-07  0.7109  3.07310E-07  1.0000  1.49965E-06  0.3602  6.68264E-07  0.4495  1.81924E-06  0.3011  7.10307E-07  0.4062  1.81572E-06  0.3051  1.34686E-06  0.2755  3.11103E-06  0.1730  5.13157E-06  0.1396  6.25552E-06  0.1227  5.08554E-06  0.1400
2.3600E+04  8.86008E-06  0.1852  9.12554E-06  0.1856  1.97986E-06  0.4094  0.00000E+00  0.0000  9.47209E-07  0.4132  2.98269E-07  0.7109  3.07310E-07  1.0000  1.13746E-06  0.4208  3.17201E-07  0.7164  1.77969E-06  0.2923  8.04772E-07  0.3617  1.74819E-06  0.3155  1.26031E-06  0.2942  3.18528E-06  0.1715  5.12706E-06  0.1354  6.81047E-06  0.1198  5.36208E-06  0.1392
2.3700E+04  7.02166E-06  0.1955  1.03304E-05  0.1759  1.79363E-06  0.4293  0.00000E+00  0.0000  1.21826E-06  0.4011  3.62388E-07  0.6113  6.72703E-08  1.0000  1.01151E-06  0.4566  3.91829E-07  0.6104  1.23274E-06  0.3415  7.00431E-07  0.3839  1.84217E-06  0.3114  9.47736E-07  0.3370  3.21586E-06  0.1607  5.63735E-06  0.1274  6.98839E-06  0.1196  5.11182E-06  0.1428
2.3800E+04  7.68720E-06  0.1865  9.71448E-06  0.1762  1.87364E-06  0.4270  0.00000E+00  0.0000  1.15154E-06  0.4601  5.38886E-07  0.5951  0.00000E+00  0.0000  8.55876E-07  0.4662  6.98943E-07  0.4349  9.21155E-07  0.3774  7.56665E-07  0.3638  1.38734E-06  0.3416  6.20329E-07  0.3973  3.23725E-06  0.1692  5.60600E-06  0.1307  7.59673E-06  0.1179  4.99855E-06  0.1445
2.3900E+04  9.16313E-06  0.1772  1.02294E-05  0.1715  1.73720E-06  0.4561  0.00000E+00  0.0000  6.78775E-07  0.5204  5.38886E-07  0.5951  0.00000E+00  0.0000  3.11165E-07  0.8847  1.09420E-06  0.3573  8.56390E-07  0.4268  6.86749E-07  0.3877  1.37256E-06  0.3639  6.30834E-07  0.3912  3.73079E-06  0.1647  5.82159E-06  0.1314  7.72898E-06  0.1187  4.97542E-06  0.1465
2.4000E+04  8.48908E-06  0.1831  9.44543E-06  0.1782  2.18116E-06  0.3955  0.00000E+00  0.0000  5.60848E-07  0.5862  6.63661E-07  0.5185  0.00000E+00  0.0000  2.72559E-07  1.0000  9.35260E-07  0.3887  1.02951E-06  0.3778  6.50605E-07  0.3860  1.23097E-06  0.3886  5.82239E-07  0.4000  4.01387E-06  0.1595  5.38385E-06  0.1348  8.48654E-06  0.1121  4.46612E-06  0.1573
