Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
3.4000E+04  2.14791E-06  0.3334  3.12726E-06  0.2625  1.35481E-07  0.7900  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.85676E-07  0.7089  0.00000E+00  0.0000  3.63225E-07  0.6477  6.83512E-07  0.5159  5.99201E-07  0.5019  2.09343E-06  0.2856  2.92095E-06  0.2203  9.03327E-07  0.4646
3.4100E+04  1.66330E-06  0.4048  3.24290E-06  0.2654  0.00000E+00  0.0000  0.00000E+00  0.0000  1.84371E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.26255E-07  0.7161  0.00000E+00  0.0000  3.21457E-07  0.7203  7.48078E-07  0.4793  5.52611E-07  0.5242  1.77549E-06  0.3103  3.31518E-06  0.2130  9.47447E-07  0.4642
3.4200E+04  1.87806E-06  0.3668  2.99615E-06  0.2880  1.76982E-07  0.7269  0.00000E+00  0.0000  2.36694E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.04105E-07  0.5848  0.00000E+00  0.0000  3.21457E-07  0.7203  7.94356E-07  0.4679  5.72977E-07  0.5669  1.76830E-06  0.3027  3.48046E-06  0.2070  8.84671E-07  0.4812
3.4300E+04  2.58058E-06  0.3204  3.71309E-06  0.2647  3.07478E-07  0.7072  0.00000E+00  0.0000  2.36694E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.76040E-07  0.5925  0.00000E+00  0.0000  1.51516E-07  0.8673  7.04735E-07  0.5119  1.09713E-06  0.4249  1.73955E-06  0.3078  3.44459E-06  0.2109  7.14840E-07  0.4619
3.4400E+04  2.49276E-06  0.3263  3.85564E-06  0.2647  4.63978E-07  0.5774  0.00000E+00  0.0000  6.75276E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.36765E-07  1.0000  4.37370E-07  0.7131  0.00000E+00  0.0000  4.70027E-08  1.0000  6.42538E-07  0.5181  1.26091E-06  0.3730  1.80274E-06  0.2949  2.92096E-06  0.2255  5.70193E-07  0.4980
3.4500E+04  2.14520E-06  0.3464  3.76728E-06  0.2703  6.60994E-07  0.6279  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  4.22625E-07  0.7172  0.00000E+00  0.0000  0.00000E+00  0.0000  3.59958E-07  0.5963  1.13577E-06  0.3992  1.49384E-06  0.3227  2.64124E-06  0.2362  3.04713E-07  0.6180
3.4600E+04  2.35563E-06  0.3384  3.41801E-06  0.2871  1.00363E-06  0.4962  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  2.47178E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.83438E-07  0.7075  1.05201E-06  0.3838  1.03695E-06  0.3802  2.33983E-06  0.2418  3.96924E-07  0.7260
3.4700E+04  2.38278E-06  0.3510  3.04427E-06  0.2976  1.15189E-06  0.4412  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  1.82011E-07  0.7110  0.00000E+00  0.0000  0.00000E+00  0.0000  1.98675E-07  0.7832  1.64070E-06  0.3130  7.26593E-07  0.4066  1.53956E-06  0.2822  5.12361E-07  0.5885
3.4800E+04  2.56065E-06  0.3212  3.51168E-06  0.2741  1.10526E-06  0.4707  0.00000E+00  0.0000  1.67891E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  1.26919E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.46632E-07  1.0000  1.08832E-06  0.3584  7.46389E-07  0.4159  1.57265E-06  0.2901  6.93310E-07  0.5148
3.4900E+04  1.89331E-06  0.3478  3.15704E-06  0.2712  8.92815E-07  0.4585  0.00000E+00  0.0000  1.41059E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  1.92936E-07  0.7415  0.00000E+00  0.0000  0.00000E+00  0.0000  1.78777E-07  0.7499  1.19066E-06  0.3424  1.02367E-06  0.3749  1.79194E-06  0.2903  6.93310E-07  0.5148
3.5000E+04  9.16775E-07  0.4410  3.49213E-06  0.2579  8.78945E-07  0.4581  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  1.45769E-07  0.9269  0.00000E+00  0.0000  0.00000E+00  0.0000  2.94387E-07  0.6175  1.05639E-06  0.3688  1.03566E-06  0.4065  2.14502E-06  0.2804  8.12878E-07  0.4630
3.5100E+04  1.09339E-06  0.3988  3.48520E-06  0.2500  1.08523E-06  0.4582  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  1.70906E-07  0.8159  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65738E-08  1.0000  9.11860E-07  0.3974  8.98652E-07  0.4075  2.03229E-06  0.2869  7.52381E-07  0.4343
3.5200E+04  1.23168E-06  0.4101  2.89049E-06  0.2573  1.05944E-06  0.4537  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  3.08633E-07  0.6826  0.00000E+00  0.0000  0.00000E+00  0.0000  4.88742E-09  1.0000  1.07688E-06  0.3768  1.10858E-06  0.3911  1.78158E-06  0.2906  7.80195E-07  0.4380
3.5300E+04  1.82001E-06  0.3975  3.43838E-06  0.2767  7.23579E-07  0.5681  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.24438E-07  0.9200  3.12043E-07  0.6812  0.00000E+00  0.0000  0.00000E+00  0.0000  2.44912E-07  1.0000  1.33524E-06  0.3348  1.42337E-06  0.3469  2.04925E-06  0.2450  7.53085E-07  0.4479
3.5400E+04  2.04426E-06  0.3690  2.62960E-06  0.3114  7.34112E-07  0.5359  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.09092E-07  0.7447  3.27502E-07  0.6536  0.00000E+00  0.0000  0.00000E+00  0.0000  2.44912E-07  1.0000  1.06181E-06  0.4096  1.53473E-06  0.3386  2.00937E-06  0.2556  5.52576E-07  0.4670
3.5500E+04  2.27366E-06  0.3286  1.88743E-06  0.3399  6.41696E-07  0.6271  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.05636E-07  1.0000  4.30005E-07  0.5798  0.00000E+00  0.0000  0.00000E+00  0.0000  2.44912E-07  1.0000  1.43189E-06  0.3086  1.11958E-06  0.3692  2.24285E-06  0.2673  7.17366E-07  0.4599
3.5600E+04  2.19657E-06  0.3716  2.26206E-06  0.3088  5.38027E-07  0.7227  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.90142E-09  1.0000  3.25507E-07  0.5886  0.00000E+00  0.0000  2.70432E-07  0.7353  2.44912E-07  1.0000  1.25584E-06  0.3588  6.76297E-07  0.4398  2.43582E-06  0.2644  4.92746E-07  0.5104
3.5700E+04  2.48143E-06  0.3367  2.39230E-06  0.3155  5.38027E-07  0.7227  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61554E-07  1.0000  0.00000E+00  0.0000  4.48727E-07  0.5835  2.44912E-07  1.0000  7.68537E-07  0.4376  7.40759E-07  0.4302  2.24010E-06  0.2582  1.60479E-07  0.7964
3.5800E+04  2.60997E-06  0.3151  2.46072E-06  0.3213  6.89045E-07  0.6197  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61554E-07  1.0000  0.00000E+00  0.0000  5.24741E-07  0.5007  2.44912E-07  1.0000  6.12262E-07  0.5217  7.46767E-07  0.4137  1.95220E-06  0.2845  2.27420E-07  0.7101
3.5900E+04  2.14574E-06  0.3739  2.05103E-06  0.3198  6.50132E-07  0.7485  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61554E-07  1.0000  0.00000E+00  0.0000  3.97829E-07  0.5834  2.44912E-07  1.0000  8.00607E-07  0.4049  9.62114E-07  0.3781  1.90346E-06  0.2858  3.05085E-07  0.6391
3.6000E+04  2.20478E-06  0.3432  1.83734E-06  0.3498  8.40710E-07  0.6216  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61554E-07  1.0000  0.00000E+00  0.0000  4.71681E-08  0.8014  2.53561E-07  0.8144  7.61629E-07  0.4600  1.05974E-06  0.3648  1.59589E-06  0.3218  5.48907E-07  0.5018
3.6100E+04  2.66045E-06  0.3089  2.28434E-06  0.3078  9.32972E-07  0.5732  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61554E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.47564E-07  0.4075  1.54319E-06  0.2942  1.54866E-06  0.3124  1.01408E-06  0.3843
3.6200E+04  3.28062E-06  0.2803  2.88594E-06  0.2904  7.27907E-07  0.5653  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  9.05491E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.75105E-07  0.4468  1.72198E-06  0.3172  2.10221E-06  0.2696  9.72169E-07  0.4217
3.6300E+04  3.41734E-06  0.2774  2.82063E-06  0.2883  2.12279E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.20810E-07  0.4326  1.77790E-06  0.3095  2.23919E-06  0.2717  8.32490E-07  0.4203
3.6400E+04  3.17710E-06  0.2847  3.24266E-06  0.2703  3.91189E-07  0.7097  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.74352E-07  0.4298  1.92224E-06  0.3040  2.57098E-06  0.2481  1.03952E-06  0.3797
3.6500E+04  2.70902E-06  0.2822  3.04848E-06  0.3101  3.86374E-07  0.7105  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.09437E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.42792E-07  0.4050  1.87087E-06  0.3029  2.99485E-06  0.2370  1.06595E-06  0.3738
3.6600E+04  2.20771E-06  0.2958  2.28641E-06  0.3306  5.96213E-07  0.7358  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.43780E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.37212E-07  0.7228  7.86289E-07  0.4171  2.23576E-06  0.2707  3.25560E-06  0.2279  9.22204E-07  0.4075
3.6700E+04  2.16581E-06  0.3269  2.50714E-06  0.3162  6.71189E-07  0.7533  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.43780E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.89675E-07  0.6965  9.45236E-07  0.4157  2.41185E-06  0.2670  3.01827E-06  0.2340  1.12940E-06  0.3900
3.6800E+04  1.63501E-06  0.4084  2.57926E-06  0.3203  8.17207E-07  0.6440  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.19472E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.26340E-07  0.9649  9.78952E-07  0.4029  2.25017E-06  0.2711  2.56919E-06  0.2535  1.08108E-06  0.3763
3.6900E+04  1.68461E-06  0.3840  2.19702E-06  0.3458  8.99511E-07  0.5973  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03865E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.18234E-07  1.0000  9.81144E-07  0.4045  1.63972E-06  0.3064  2.40317E-06  0.2647  1.07701E-06  0.3904
3.7000E+04  1.75788E-06  0.3508  1.75443E-06  0.3493  8.21894E-07  0.6262  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  9.60091E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.18234E-07  1.0000  1.06461E-06  0.3893  1.80371E-06  0.3035  2.31642E-06  0.2716  9.18594E-07  0.4206
3.7100E+04  1.59380E-06  0.3303  1.34954E-06  0.3694  8.58165E-07  0.6013  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.60994E-07  1.0000  0.00000E+00  0.0000  2.96440E-08  1.0000  1.08031E-06  0.3718  1.33746E-06  0.3499  2.11917E-06  0.2799  7.81796E-07  0.4541
3.7200E+04  1.19458E-06  0.3865  1.25413E-06  0.4094  1.09315E-06  0.5287  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  6.46819E-08  1.0000  2.42596E-07  1.0000  1.65632E-07  1.0000  0.00000E+00  0.0000  9.43977E-07  0.3686  9.59742E-07  0.3994  2.10049E-06  0.2855  4.31171E-07  0.4935
3.7300E+04  1.39241E-06  0.3637  1.41224E-06  0.3604  5.77966E-07  0.5653  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.93664E-07  0.7946  2.42596E-07  1.0000  1.16580E-07  1.0000  1.55882E-07  0.7882  1.24675E-06  0.3667  9.71472E-07  0.3946  1.91954E-06  0.2951  3.31054E-07  0.7248
3.7400E+04  2.31163E-06  0.2835  1.25974E-06  0.3939  4.12554E-07  0.7320  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.73173E-07  0.7090  2.42596E-07  1.0000  2.08658E-07  1.0000  2.99820E-07  0.7520  1.66223E-06  0.3118  9.27835E-07  0.4133  1.71311E-06  0.3002  5.57584E-07  0.5174
3.7500E+04  2.39055E-06  0.2923  1.08510E-06  0.4045  4.12554E-07  0.7320  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.73173E-07  0.7090  2.42596E-07  1.0000  9.99530E-08  1.0000  3.87829E-07  0.6459  1.66995E-06  0.3065  1.10917E-06  0.4092  1.32371E-06  0.3543  2.97582E-07  0.6259
